properties{
  layer = -1,
  x = 72,
  y = 456,
  width = 16,
  height = 16,
  pattern = "1293",
}

tile{
  layer = -1,
  x = 72,
  y = 440,
  width = 16,
  height = 16,
  pattern = "1290",
}

tile{
  layer = -1,
  x = 40,
  y = 280,
  width = 16,
  height = 160,
  pattern = "921",
}

tile{
  layer = -1,
  x = 56,
  y = 440,
  width = 16,
  height = 16,
  pattern = "922",
}

tile{
  layer = -1,
  x = 72,
  y = 456,
  width = 16,
  height = 16,
  pattern = "922",
}

tile{
  layer = -1,
  x = 40,
  y = 440,
  width = 16,
  height = 16,
  pattern = "923",
}

tile{
  layer = -1,
  x = 56,
  y = 456,
  width = 16,
  height = 16,
  pattern = "923",
}

tile{
  layer = -1,
  x = 72,
  y = 472,
  width = 16,
  height = 16,
  pattern = "923",
}

tile{
  layer = -1,
  x = 120,
  y = 504,
  width = 16,
  height = 16,
  pattern = "928",
}

tile{
  layer = -1,
  x = 56,
  y = 264,
  width = 16,
  height = 16,
  pattern = "10210",
}

tile{
  layer = -1,
  x = 56,
  y = 264,
  width = 16,
  height = 16,
  pattern = "1300",
}

tile{
  layer = -1,
  x = 72,
  y = 264,
  width = 16,
  height = 16,
  pattern = "1302",
}

tile{
  layer = -1,
  x = 56,
  y = 264,
  width = 16,
  height = 16,
  pattern = "929",
}

tile{
  layer = -1,
  x = 72,
  y = 248,
  width = 16,
  height = 16,
  pattern = "10210",
}

tile{
  layer = -1,
  x = 72,
  y = 248,
  width = 16,
  height = 16,
  pattern = "1300",
}

tile{
  layer = -1,
  x = 88,
  y = 248,
  width = 16,
  height = 16,
  pattern = "1302",
}

tile{
  layer = -1,
  x = 72,
  y = 248,
  width = 16,
  height = 16,
  pattern = "929",
}

tile{
  layer = -1,
  x = 120,
  y = 232,
  width = 192,
  height = 8,
  pattern = "1299",
}

tile{
  layer = -1,
  x = 120,
  y = 216,
  width = 192,
  height = 8,
  pattern = "1305",
}

tile{
  layer = -1,
  x = 120,
  y = 224,
  width = 192,
  height = 8,
  pattern = "1306",
}

tile{
  layer = -1,
  x = 104,
  y = 232,
  width = 16,
  height = 16,
  pattern = "1302",
}

tile{
  layer = -1,
  x = 104,
  y = 216,
  width = 16,
  height = 16,
  pattern = "1300",
}

tile{
  layer = -1,
  x = 88,
  y = 232,
  width = 16,
  height = 16,
  pattern = "1300",
}

tile{
  layer = -1,
  x = 120,
  y = 200,
  width = 192,
  height = 16,
  pattern = "919",
}

tile{
  layer = -1,
  x = 88,
  y = 232,
  width = 16,
  height = 16,
  pattern = "929",
}

tile{
  layer = -1,
  x = 104,
  y = 216,
  width = 16,
  height = 16,
  pattern = "929",
}

tile{
  layer = -1,
  x = 72,
  y = 232,
  width = 16,
  height = 16,
  pattern = "928",
}

tile{
  layer = -1,
  x = 88,
  y = 216,
  width = 16,
  height = 16,
  pattern = "928",
}

tile{
  layer = -1,
  x = 104,
  y = 200,
  width = 16,
  height = 16,
  pattern = "928",
}

tile{
  layer = -1,
  x = 96,
  y = 224,
  width = 16,
  height = 16,
  pattern = "929",
}

tile{
  layer = -1,
  x = 312,
  y = 200,
  width = 16,
  height = 16,
  pattern = "10210",
}

tile{
  layer = -1,
  x = 312,
  y = 200,
  width = 16,
  height = 16,
  pattern = "1300",
}

tile{
  layer = -1,
  x = 312,
  y = 216,
  width = 16,
  height = 16,
  pattern = "1302",
}

tile{
  layer = -1,
  x = 312,
  y = 200,
  width = 16,
  height = 16,
  pattern = "929",
}

tile{
  layer = -1,
  x = 328,
  y = 184,
  width = 16,
  height = 16,
  pattern = "10210",
}

tile{
  layer = -1,
  x = 328,
  y = 184,
  width = 16,
  height = 16,
  pattern = "1300",
}

tile{
  layer = -1,
  x = 328,
  y = 200,
  width = 16,
  height = 16,
  pattern = "1302",
}

tile{
  layer = -1,
  x = 328,
  y = 184,
  width = 16,
  height = 16,
  pattern = "929",
}

tile{
  layer = -1,
  x = 344,
  y = 168,
  width = 16,
  height = 16,
  pattern = "10210",
}

tile{
  layer = -1,
  x = 344,
  y = 168,
  width = 16,
  height = 16,
  pattern = "1300",
}

tile{
  layer = -1,
  x = 344,
  y = 184,
  width = 16,
  height = 16,
  pattern = "1302",
}

tile{
  layer = -1,
  x = 344,
  y = 168,
  width = 16,
  height = 16,
  pattern = "929",
}

tile{
  layer = -1,
  x = 360,
  y = 184,
  width = 96,
  height = 8,
  pattern = "1299",
}

tile{
  layer = -1,
  x = 360,
  y = 168,
  width = 96,
  height = 8,
  pattern = "1305",
}

tile{
  layer = -1,
  x = 360,
  y = 176,
  width = 96,
  height = 8,
  pattern = "1306",
}

tile{
  layer = -1,
  x = 360,
  y = 152,
  width = 96,
  height = 16,
  pattern = "919",
}

tile{
  layer = -1,
  x = 456,
  y = 152,
  width = 16,
  height = 16,
  pattern = "10210",
}

tile{
  layer = -1,
  x = 488,
  y = 120,
  width = 8,
  height = 32,
  pattern = "1312",
}

tile{
  layer = -1,
  x = 472,
  y = 120,
  width = 16,
  height = 32,
  pattern = "1310",
}

tile{
  layer = -1,
  x = 456,
  y = 152,
  width = 16,
  height = 16,
  pattern = "1300",
}

tile{
  layer = -1,
  x = 456,
  y = 168,
  width = 16,
  height = 16,
  pattern = "1302",
}

tile{
  layer = -1,
  x = 472,
  y = 152,
  width = 16,
  height = 16,
  pattern = "1302",
}

tile{
  layer = -1,
  x = 456,
  y = 120,
  width = 16,
  height = 32,
  pattern = "921",
}

tile{
  layer = -1,
  x = 456,
  y = 152,
  width = 16,
  height = 16,
  pattern = "929",
}

tile{
  layer = -1,
  x = 504,
  y = 104,
  width = 80,
  height = 8,
  pattern = "1299",
}

tile{
  layer = -1,
  x = 504,
  y = 88,
  width = 80,
  height = 8,
  pattern = "1305",
}

tile{
  layer = -1,
  x = 504,
  y = 96,
  width = 80,
  height = 8,
  pattern = "1306",
}

tile{
  layer = -1,
  x = 488,
  y = 104,
  width = 16,
  height = 16,
  pattern = "1302",
}

tile{
  layer = -1,
  x = 488,
  y = 88,
  width = 16,
  height = 16,
  pattern = "1300",
}

tile{
  layer = -1,
  x = 472,
  y = 104,
  width = 16,
  height = 16,
  pattern = "1300",
}

tile{
  layer = -1,
  x = 504,
  y = 72,
  width = 80,
  height = 16,
  pattern = "919",
}

tile{
  layer = -1,
  x = 472,
  y = 104,
  width = 16,
  height = 16,
  pattern = "929",
}

tile{
  layer = -1,
  x = 488,
  y = 88,
  width = 16,
  height = 16,
  pattern = "929",
}

tile{
  layer = -1,
  x = 456,
  y = 104,
  width = 16,
  height = 16,
  pattern = "928",
}

tile{
  layer = -1,
  x = 472,
  y = 88,
  width = 16,
  height = 16,
  pattern = "928",
}

tile{
  layer = -1,
  x = 488,
  y = 72,
  width = 16,
  height = 16,
  pattern = "928",
}

tile{
  layer = -1,
  x = 480,
  y = 96,
  width = 16,
  height = 16,
  pattern = "929",
}

tile{
  layer = -1,
  x = 584,
  y = 72,
  width = 16,
  height = 16,
  pattern = "10210",
}

tile{
  layer = -1,
  x = 616,
  y = -8,
  width = 8,
  height = 80,
  pattern = "1312",
}

tile{
  layer = -1,
  x = 600,
  y = -8,
  width = 16,
  height = 80,
  pattern = "1310",
}

tile{
  layer = -1,
  x = 584,
  y = 72,
  width = 16,
  height = 16,
  pattern = "1300",
}

tile{
  layer = -1,
  x = 584,
  y = 88,
  width = 16,
  height = 16,
  pattern = "1302",
}

tile{
  layer = -1,
  x = 600,
  y = 72,
  width = 16,
  height = 16,
  pattern = "1302",
}

tile{
  layer = -1,
  x = 584,
  y = -8,
  width = 16,
  height = 80,
  pattern = "921",
}

tile{
  layer = -1,
  x = 584,
  y = 72,
  width = 16,
  height = 16,
  pattern = "929",
}

tile{
  layer = -1,
  x = 344,
  y = 152,
  width = 16,
  height = 16,
  pattern = "928",
}

tile{
  layer = -1,
  x = 328,
  y = 168,
  width = 16,
  height = 16,
  pattern = "928",
}

tile{
  layer = -1,
  x = 312,
  y = 184,
  width = 16,
  height = 16,
  pattern = "928",
}

tile{
  layer = -1,
  x = 56,
  y = 248,
  width = 16,
  height = 16,
  pattern = "928",
}

tile{
  layer = -1,
  x = 40,
  y = 264,
  width = 16,
  height = 16,
  pattern = "928",
}

tile{
  layer = -1,
  x = 272,
  y = 128,
  width = 16,
  height = 16,
  pattern = "1432",
}

tile{
  layer = -1,
  x = 32,
  y = 128,
  width = 16,
  height = 16,
  pattern = "1435",
}

tile{
  layer = -1,
  x = 16,
  y = 128,
  width = 16,
  height = 16,
  pattern = "1434",
}

tile{
  layer = -1,
  x = 288,
  y = 128,
  width = 16,
  height = 16,
  pattern = "1433",
}

tile{
  layer = -1,
  x = 256,
  y = 32,
  width = 16,
  height = 16,
  pattern = "1430",
}

tile{
  layer = -1,
  x = 48,
  y = 32,
  width = 16,
  height = 16,
  pattern = "1442",
}

tile{
  layer = -1,
  x = 48,
  y = 16,
  width = 16,
  height = 16,
  pattern = "1443",
}

tile{
  layer = -1,
  x = 48,
  y = 0,
  width = 16,
  height = 16,
  pattern = "1447",
}

tile{
  layer = -1,
  x = 64,
  y = 16,
  width = 16,
  height = 16,
  pattern = "1428",
}

tile{
  layer = -1,
  x = 64,
  y = 0,
  width = 16,
  height = 16,
  pattern = "1429",
}

tile{
  layer = -1,
  x = 256,
  y = 16,
  width = 16,
  height = 16,
  pattern = "1431",
}

tile{
  layer = -1,
  x = 256,
  y = 0,
  width = 16,
  height = 16,
  pattern = "1449",
}

tile{
  layer = -1,
  x = 32,
  y = 32,
  width = 16,
  height = 16,
  pattern = "1443",
}

tile{
  layer = -1,
  x = 32,
  y = 16,
  width = 16,
  height = 16,
  pattern = "1447",
}

tile{
  layer = -1,
  x = 16,
  y = 32,
  width = 16,
  height = 16,
  pattern = "1447",
}

tile{
  layer = -1,
  x = 272,
  y = 32,
  width = 16,
  height = 16,
  pattern = "1431",
}

tile{
  layer = -1,
  x = 272,
  y = 16,
  width = 16,
  height = 16,
  pattern = "1449",
}

tile{
  layer = -1,
  x = 288,
  y = 32,
  width = 16,
  height = 16,
  pattern = "1449",
}

tile{
  layer = -1,
  x = 64,
  y = 160,
  width = 16,
  height = 16,
  pattern = "1422",
}

tile{
  layer = -1,
  x = 256,
  y = 144,
  width = 16,
  height = 16,
  pattern = "1426",
}

tile{
  layer = -1,
  x = 256,
  y = 160,
  width = 16,
  height = 16,
  pattern = "1427",
}

tile{
  layer = -1,
  x = 256,
  y = 176,
  width = 16,
  height = 16,
  pattern = "1450",
}

tile{
  layer = -1,
  x = 48,
  y = 144,
  width = 16,
  height = 16,
  pattern = "1440",
}

tile{
  layer = -1,
  x = 48,
  y = 160,
  width = 16,
  height = 16,
  pattern = "1441",
}

tile{
  layer = -1,
  x = 48,
  y = 176,
  width = 16,
  height = 16,
  pattern = "1448",
}

tile{
  layer = -1,
  x = 32,
  y = 144,
  width = 16,
  height = 16,
  pattern = "1441",
}

tile{
  layer = -1,
  x = 32,
  y = 160,
  width = 16,
  height = 16,
  pattern = "1448",
}

tile{
  layer = -1,
  x = 16,
  y = 144,
  width = 16,
  height = 16,
  pattern = "1448",
}

tile{
  layer = -1,
  x = 272,
  y = 144,
  width = 16,
  height = 16,
  pattern = "1427",
}

tile{
  layer = -1,
  x = 272,
  y = 160,
  width = 16,
  height = 16,
  pattern = "1450",
}

tile{
  layer = -1,
  x = 288,
  y = 144,
  width = 16,
  height = 16,
  pattern = "1450",
}

tile{
  layer = -1,
  x = 240,
  y = 176,
  width = 16,
  height = 16,
  pattern = "1425",
}

tile{
  layer = -1,
  x = 64,
  y = 32,
  width = 192,
  height = 128,
  pattern = "371",
}

tile{
  layer = -1,
  x = 48,
  y = 48,
  width = 224,
  height = 96,
  pattern = "371",
}

tile{
  layer = -1,
  x = 48,
  y = 32,
  width = 224,
  height = 128,
  pattern = "3983",
}

tile{
  layer = -1,
  x = 32,
  y = 48,
  width = 16,
  height = 16,
  pattern = "1439",
}

tile{
  layer = -1,
  x = 272,
  y = 48,
  width = 16,
  height = 16,
  pattern = "1436",
}

tile{
  layer = -1,
  x = 240,
  y = 160,
  width = 16,
  height = 16,
  pattern = "1424",
}

tile{
  layer = -1,
  x = 240,
  y = 16,
  width = 16,
  height = 16,
  pattern = "1446",
}

tile{
  layer = -1,
  x = 16,
  y = 48,
  width = 16,
  height = 16,
  pattern = "1438",
}

tile{
  layer = -1,
  x = 288,
  y = 48,
  width = 16,
  height = 16,
  pattern = "1437",
}

tile{
  layer = -1,
  x = 240,
  y = 0,
  width = 16,
  height = 16,
  pattern = "1445",
}

tile{
  layer = -1,
  x = 64,
  y = 176,
  width = 16,
  height = 16,
  pattern = "1423",
}

tile{
  layer = -1,
  x = 32,
  y = 80,
  width = 16,
  height = 16,
  pattern = "1439",
}

tile{
  layer = -1,
  x = 16,
  y = 80,
  width = 16,
  height = 16,
  pattern = "1438",
}

tile{
  layer = -1,
  x = 32,
  y = 112,
  width = 16,
  height = 16,
  pattern = "1439",
}

tile{
  layer = -1,
  x = 16,
  y = 112,
  width = 16,
  height = 16,
  pattern = "1438",
}

tile{
  layer = -1,
  x = 32,
  y = 96,
  width = 16,
  height = 16,
  pattern = "1435",
}

tile{
  layer = -1,
  x = 16,
  y = 96,
  width = 16,
  height = 16,
  pattern = "1434",
}

tile{
  layer = -1,
  x = 32,
  y = 64,
  width = 16,
  height = 16,
  pattern = "1435",
}

tile{
  layer = -1,
  x = 16,
  y = 64,
  width = 16,
  height = 16,
  pattern = "1434",
}

tile{
  layer = -1,
  x = 272,
  y = 80,
  width = 16,
  height = 16,
  pattern = "1436",
}

tile{
  layer = -1,
  x = 288,
  y = 80,
  width = 16,
  height = 16,
  pattern = "1437",
}

tile{
  layer = -1,
  x = 272,
  y = 112,
  width = 16,
  height = 16,
  pattern = "1436",
}

tile{
  layer = -1,
  x = 288,
  y = 112,
  width = 16,
  height = 16,
  pattern = "1437",
}

tile{
  layer = -1,
  x = 272,
  y = 96,
  width = 16,
  height = 16,
  pattern = "1432",
}

tile{
  layer = -1,
  x = 288,
  y = 96,
  width = 16,
  height = 16,
  pattern = "1433",
}

tile{
  layer = -1,
  x = 272,
  y = 64,
  width = 16,
  height = 16,
  pattern = "1432",
}

tile{
  layer = -1,
  x = 288,
  y = 64,
  width = 16,
  height = 16,
  pattern = "1433",
}

tile{
  layer = -1,
  x = 96,
  y = 160,
  width = 16,
  height = 16,
  pattern = "1422",
}

tile{
  layer = -1,
  x = 96,
  y = 176,
  width = 16,
  height = 16,
  pattern = "1423",
}

tile{
  layer = -1,
  x = 128,
  y = 160,
  width = 16,
  height = 16,
  pattern = "1422",
}

tile{
  layer = -1,
  x = 128,
  y = 176,
  width = 16,
  height = 16,
  pattern = "1423",
}

tile{
  layer = -1,
  x = 160,
  y = 160,
  width = 16,
  height = 16,
  pattern = "1422",
}

tile{
  layer = -1,
  x = 160,
  y = 176,
  width = 16,
  height = 16,
  pattern = "1423",
}

tile{
  layer = -1,
  x = 192,
  y = 160,
  width = 16,
  height = 16,
  pattern = "1422",
}

tile{
  layer = -1,
  x = 192,
  y = 176,
  width = 16,
  height = 16,
  pattern = "1423",
}

tile{
  layer = -1,
  x = 224,
  y = 160,
  width = 16,
  height = 16,
  pattern = "1422",
}

tile{
  layer = -1,
  x = 224,
  y = 176,
  width = 16,
  height = 16,
  pattern = "1423",
}

tile{
  layer = -1,
  x = 208,
  y = 176,
  width = 16,
  height = 16,
  pattern = "1425",
}

tile{
  layer = -1,
  x = 208,
  y = 160,
  width = 16,
  height = 16,
  pattern = "1424",
}

tile{
  layer = -1,
  x = 176,
  y = 176,
  width = 16,
  height = 16,
  pattern = "1425",
}

tile{
  layer = -1,
  x = 176,
  y = 160,
  width = 16,
  height = 16,
  pattern = "1424",
}

tile{
  layer = -1,
  x = 144,
  y = 176,
  width = 16,
  height = 16,
  pattern = "1425",
}

tile{
  layer = -1,
  x = 144,
  y = 160,
  width = 16,
  height = 16,
  pattern = "1424",
}

tile{
  layer = -1,
  x = 112,
  y = 176,
  width = 16,
  height = 16,
  pattern = "1425",
}

tile{
  layer = -1,
  x = 112,
  y = 160,
  width = 16,
  height = 16,
  pattern = "1424",
}

tile{
  layer = -1,
  x = 80,
  y = 176,
  width = 16,
  height = 16,
  pattern = "1425",
}

tile{
  layer = -1,
  x = 80,
  y = 160,
  width = 16,
  height = 16,
  pattern = "1424",
}

tile{
  layer = -1,
  x = 208,
  y = 16,
  width = 16,
  height = 16,
  pattern = "1446",
}

tile{
  layer = -1,
  x = 208,
  y = 0,
  width = 16,
  height = 16,
  pattern = "1445",
}

tile{
  layer = -1,
  x = 176,
  y = 16,
  width = 16,
  height = 16,
  pattern = "1446",
}

tile{
  layer = -1,
  x = 176,
  y = 0,
  width = 16,
  height = 16,
  pattern = "1445",
}

tile{
  layer = -1,
  x = 144,
  y = 16,
  width = 16,
  height = 16,
  pattern = "1446",
}

tile{
  layer = -1,
  x = 144,
  y = 0,
  width = 16,
  height = 16,
  pattern = "1445",
}

tile{
  layer = -1,
  x = 112,
  y = 16,
  width = 16,
  height = 16,
  pattern = "1446",
}

tile{
  layer = -1,
  x = 112,
  y = 0,
  width = 16,
  height = 16,
  pattern = "1445",
}

tile{
  layer = -1,
  x = 80,
  y = 16,
  width = 16,
  height = 16,
  pattern = "1446",
}

tile{
  layer = -1,
  x = 80,
  y = 0,
  width = 16,
  height = 16,
  pattern = "1445",
}

tile{
  layer = -1,
  x = 96,
  y = 16,
  width = 16,
  height = 16,
  pattern = "1428",
}

tile{
  layer = -1,
  x = 96,
  y = 0,
  width = 16,
  height = 16,
  pattern = "1429",
}

tile{
  layer = -1,
  x = 128,
  y = 16,
  width = 16,
  height = 16,
  pattern = "1428",
}

tile{
  layer = -1,
  x = 128,
  y = 0,
  width = 16,
  height = 16,
  pattern = "1429",
}

tile{
  layer = -1,
  x = 160,
  y = 16,
  width = 16,
  height = 16,
  pattern = "1428",
}

tile{
  layer = -1,
  x = 160,
  y = 0,
  width = 16,
  height = 16,
  pattern = "1429",
}

tile{
  layer = -1,
  x = 192,
  y = 16,
  width = 16,
  height = 16,
  pattern = "1428",
}

tile{
  layer = -1,
  x = 192,
  y = 0,
  width = 16,
  height = 16,
  pattern = "1429",
}

tile{
  layer = -1,
  x = 224,
  y = 16,
  width = 16,
  height = 16,
  pattern = "1428",
}

tile{
  layer = -1,
  x = 224,
  y = 0,
  width = 16,
  height = 16,
  pattern = "1429",
}

tile{
  layer = -1,
  x = 64,
  y = 40,
  width = 8,
  height = 40,
  pattern = "2204",
}

tile{
  layer = -1,
  x = 72,
  y = 80,
  width = 48,
  height = 8,
  pattern = "2203",
}

tile{
  layer = -1,
  x = 72,
  y = 40,
  width = 48,
  height = 40,
  pattern = "2202",
}

tile{
  layer = -1,
  x = 120,
  y = 40,
  width = 8,
  height = 40,
  pattern = "2205",
}

tile{
  layer = -1,
  x = 432,
  y = 64,
  width = 16,
  height = 16,
  pattern = "1432",
}

tile{
  layer = -1,
  x = 352,
  y = 64,
  width = 16,
  height = 16,
  pattern = "1435",
}

tile{
  layer = -1,
  x = 336,
  y = 64,
  width = 16,
  height = 16,
  pattern = "1434",
}

tile{
  layer = -1,
  x = 448,
  y = 64,
  width = 16,
  height = 16,
  pattern = "1433",
}

tile{
  layer = -1,
  x = 416,
  y = 32,
  width = 16,
  height = 16,
  pattern = "1430",
}

tile{
  layer = -1,
  x = 368,
  y = 32,
  width = 16,
  height = 16,
  pattern = "1442",
}

tile{
  layer = -1,
  x = 368,
  y = 16,
  width = 16,
  height = 16,
  pattern = "1443",
}

tile{
  layer = -1,
  x = 368,
  y = 0,
  width = 16,
  height = 16,
  pattern = "1447",
}

tile{
  layer = -1,
  x = 384,
  y = 16,
  width = 16,
  height = 16,
  pattern = "1428",
}

tile{
  layer = -1,
  x = 384,
  y = 0,
  width = 16,
  height = 16,
  pattern = "1429",
}

tile{
  layer = -1,
  x = 416,
  y = 16,
  width = 16,
  height = 16,
  pattern = "1431",
}

tile{
  layer = -1,
  x = 416,
  y = 0,
  width = 16,
  height = 16,
  pattern = "1449",
}

tile{
  layer = -1,
  x = 352,
  y = 32,
  width = 16,
  height = 16,
  pattern = "1443",
}

tile{
  layer = -1,
  x = 352,
  y = 16,
  width = 16,
  height = 16,
  pattern = "1447",
}

tile{
  layer = -1,
  x = 336,
  y = 32,
  width = 16,
  height = 16,
  pattern = "1447",
}

tile{
  layer = -1,
  x = 432,
  y = 32,
  width = 16,
  height = 16,
  pattern = "1431",
}

tile{
  layer = -1,
  x = 432,
  y = 16,
  width = 16,
  height = 16,
  pattern = "1449",
}

tile{
  layer = -1,
  x = 448,
  y = 32,
  width = 16,
  height = 16,
  pattern = "1449",
}

tile{
  layer = -1,
  x = 384,
  y = 96,
  width = 16,
  height = 16,
  pattern = "1422",
}

tile{
  layer = -1,
  x = 416,
  y = 80,
  width = 16,
  height = 16,
  pattern = "1426",
}

tile{
  layer = -1,
  x = 416,
  y = 96,
  width = 16,
  height = 16,
  pattern = "1427",
}

tile{
  layer = -1,
  x = 416,
  y = 112,
  width = 16,
  height = 16,
  pattern = "1450",
}

tile{
  layer = -1,
  x = 368,
